report begin date,report end date,published date,commodity,market type,slug id,slug name,report title,final ind,community,variety,region,size,organic,environment,store count,wtd avg price,prior WK store count,prior WK wtd avg price,prior YR store count,prior YR wtd avg price
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,PINK LADY/CRIPPS PINK,National,per lb,Yes,N/A,8,2.79,0,0,4,2.99
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine (Hearts),Southeast,3 count,No,N/A,295,3.15,328,3.97,1732,3.07
07/29/2023,08-04-2023,08-04-2023 00:00,Cilantro,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southeast,per bunch,No,N/A,2,0.68,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,per lb,Yes,N/A,8,1.79,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,per lb,No,N/A,374,2.3,1736,2.34,2717,2.19
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,per lb,Yes,N/A,86,3.32,86,3.32,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,each,No,N/A,8,3.5,61,3.79,383,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,Chinese Cabbage,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southcentral,per lb,No,N/A,7,1.49,0,0,8,1.49
07/29/2023,08-04-2023,08-04-2023 00:00,Tomatillos,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,per lb,No,N/A,17,0.98,17,1.28,23,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,Honeydews,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,per lb,No,N/A,316,0.89,127,0.61,413,0.88
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,per lb,No,N/A,912,2.41,538,2.64,646,2.31
07/29/2023,08-04-2023,08-04-2023 00:00,Artichokes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,each,No,N/A,163,2.68,212,2.32,138,3
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,5-9 oz package,Yes,N/A,254,3,22,3.99,259,3.29
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,5-9 oz package,No,N/A,124,3.1,31,2.23,191,2.9
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,10-12 oz package,No,N/A,116,3.1,115,2.2,320,3.11
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,10-12 oz package,No,N/A,492,2.16,846,2.27,500,3.58
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,1 lb bag,Yes,N/A,122,5.99,392,5,96,4.99
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,5-9 oz package,No,N/A,439,2.12,765,2.36,149,2.63
07/29/2023,08-04-2023,08-04-2023 00:00,Tomatillos,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,per lb,No,N/A,224,0.63,451,0.56,256,0.81
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,5-9 oz package,No,N/A,494,3.07,605,2.9,790,3.11
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,5-9 oz package,Yes,N/A,745,3.71,665,3.6,488,3.9
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,10-12 oz package,Yes,N/A,245,5.47,64,6.06,415,4.99
07/29/2023,08-04-2023,08-04-2023 00:00,Avocados,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS GREENSKIN VARIETIES,National,each,No,N/A,481,2.27,479,2.43,787,1.96
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Midwest,each,No,N/A,1871,4.87,1557,4.64,1678,4.62
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Midwest,per lb,No,N/A,104,0.94,33,0.39,107,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Southcentral,per lb,Yes,N/A,80,3.3,120,2.03,382,3.22
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Southcentral,per lb,No,N/A,602,1.96,974,1.96,526,1.73
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY HYBRID TYPE,Southcentral,per bunch,Yes,N/A,75,3.34,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY HYBRID TYPE,Southwest,per bunch,Yes,N/A,109,3.33,0,0,53,3
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY HYBRID TYPE,Northwest,per bunch,Yes,N/A,22,3.34,7,2.99,19,3
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Northwest,per lb,Yes,N/A,38,3.6,16,4.99,300,2.92
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Northwest,per lb,No,N/A,360,2.11,208,2.99,505,1.97
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Southwest,per lb,Yes,N/A,472,3.46,582,3.16,199,2.98
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Southwest,per lb,No,N/A,1259,2.34,1712,2.12,1283,2.21
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY HYBRID TYPE,National,per bunch,No,N/A,6,2.99,1255,2.97,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY HYBRID TYPE,National,per bunch,Yes,N/A,277,3.33,7,2.99,165,3.02
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Northeast,per lb,Yes,N/A,255,3.92,376,3.58,197,3.61
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Midwest,per lb,No,N/A,1327,2.14,1504,2.53,723,2.29
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Midwest,per lb,Yes,N/A,127,3.16,67,2.99,326,3.35
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Hawaii,per lb,No,N/A,23,2.99,23,3.19,26,2.81
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Hawaii,per lb,Yes,N/A,4,4.65,0,0,3,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY HYBRID TYPE,Midwest,per bunch,No,N/A,6,2.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY HYBRID TYPE,Midwest,per bunch,Yes,N/A,67,3.33,0,0,50,3
07/29/2023,08-04-2023,08-04-2023 00:00,blackgram,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY HYBRID TYPE,Hawaii,per bunch,Yes,N/A,4,4.67,0,0,3,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,National,per lb,No,N/A,212,0.81,511,1.21,630,1.31
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,National,per lb,Yes,N/A,154,1.49,8,2.29,134,1.21
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,National,2 lb bag,Yes,N/A,46,3.28,253,3.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,National,2 lb bag,No,N/A,73,1.78,324,1.54,24,1.79
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,Midwest,per lb,Yes,N/A,13,1.49,0,0,11,1.19
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,Midwest,2 lb bag,Yes,N/A,22,2.5,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,Midwest,3 lb bag,No,N/A,267,3.54,71,2.41,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,Midwest,per lb,No,N/A,35,1.29,256,1.52,19,0.94
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,Midwest,2 lb bag,No,N/A,14,1.5,14,1.5,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,"Onions, Dry",Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW,Alaska,per lb,No,N/A,29,1.67,3,1.18,33,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,oranges,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,NAVEL,Northeast,each,No,N/A,285,1.17,935,1.06,121,0.87
07/29/2023,08-04-2023,08-04-2023 00:00,oranges,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,NAVEL,Northeast,per lb,No,N/A,10,1.49,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,oranges,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,NAVEL,Midwest,each,No,N/A,9,1,51,0.88,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,oranges,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,NAVEL,Midwest,3 lb bag,No,N/A,11,3.99,22,3.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS WHITE FLESH VARIETIES,Midwest,per lb,No,N/A,878,2.41,341,2.46,225,2.06
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS WHITE FLESH VARIETIES,Hawaii,per lb,No,N/A,23,3.19,4,2.99,6,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,Beans,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,ROUND GREEN TYPE,Midwest,per lb,No,N/A,790,1.4,466,1.34,735,1.29
07/29/2023,08-04-2023,08-04-2023 00:00,oranges,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,NAVEL,Alaska,per lb,No,N/A,28,2.29,0,0,1,1.89
07/29/2023,08-04-2023,08-04-2023 00:00,Nectarines,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS WHITE FLESH VARIETIES,National,per lb,No,N/A,4810,2.42,3559,2.34,3796,2.23
07/29/2023,08-04-2023,08-04-2023 00:00,muskmelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW TYPE,Northeast,3 lb bag,Yes,N/A,24,4.99,41,4.58,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Northeast,5-6 oz package,Yes,N/A,89,3.26,24,3.99,21,4.99
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Northeast,5-6 oz package,No,N/A,19,3,35,3,103,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,National,per lb,No,N/A,4521,1.32,5967,1.42,6448,1.35
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,National,per lb,Yes,N/A,301,1.85,2510,2.08,593,1.86
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,National,8 oz package,No,N/A,481,2.42,513,2.33,296,2.23
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,National,9 oz packaged,No,N/A,199,3,41,2.5,142,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,National,10 oz package,No,N/A,199,3,63,2.68,64,3.47
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,National,5-6 oz package,No,N/A,227,3.15,76,3,329,3.64
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,National,5-6 oz package,Yes,N/A,462,3.34,374,3.67,359,3.04
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,National,1 lb package,Yes,N/A,122,5.99,64,5,14,4.99
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Midwest,10 oz package,No,N/A,199,3,42,2.42,14,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Midwest,5-6 oz package,Yes,N/A,11,3,0,0,147,3
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Midwest,8 oz package,No,N/A,450,2.45,74,2.24,49,2.12
07/29/2023,08-04-2023,08-04-2023 00:00,oranges,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VALENCIA,Northeast,4 lb bag,Yes,N/A,24,7.99,24,7.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,Alaska,per lb,Yes,N/A,1,3.29,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Southeast,5-6 oz package,Yes,N/A,34,3.99,228,3.99,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Southeast,8 oz package,No,N/A,8,2,80,2.93,14,2.99
07/29/2023,08-04-2023,08-04-2023 00:00,Salad (Mixed Types),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,10-12 oz package,No,N/A,504,1.94,246,2.79,1067,3.27
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,per lb,Yes,N/A,22,3.32,41,4.09,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Northwest,per lb,No,N/A,38,2.69,154,2.51,64,2.49
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,per lb,No,N/A,3838,2.3,5444,2.45,5787,2.29
07/29/2023,08-04-2023,08-04-2023 00:00,Plums,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,National,per lb,Yes,N/A,488,3.27,326,3.36,336,3.34
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northeast,per bunch,No,N/A,84,1.99,65,2.49,48,2.5
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Southwest,per bunch,No,N/A,169,0.83,292,1.47,183,0.75
07/29/2023,08-04-2023,08-04-2023 00:00,rice,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,6 oz package,No,N/A,194,2.92,95,2.39,662,2.41
07/29/2023,08-04-2023,08-04-2023 00:00,Celery,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,each,Yes,N/A,28,2.2,0,0,28,1.82
07/29/2023,08-04-2023,08-04-2023 00:00,Sweet muskmelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,No,N/A,1041,1.01,604,0.88,1567,1
07/29/2023,08-04-2023,08-04-2023 00:00,Sweet muskmelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per lb,Yes,N/A,198,2.23,186,1.01,28,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,Mixed Mini Sweet Peppers,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,1 lb package,No,N/A,283,3.78,818,3.51,311,2.98
07/29/2023,08-04-2023,08-04-2023 00:00,Mixed Mini Sweet Peppers,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,1 lb package,Yes,N/A,106,3.68,69,3.53,91,3.36
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Butternut,National,per lb,No,N/A,7,1.29,0,0,8,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,National,per bunch,No,N/A,351,1.26,519,1.62,270,1.13
07/29/2023,08-04-2023,08-04-2023 00:00,Beets,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,per bunch,Yes,N/A,15,2.99,36,2.7,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,each,No,N/A,25,2.79,23,1.99,17,2.5
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,per lb,Yes,N/A,26,1.99,15,1.99,186,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,Cauliflower,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,N/A,Northwest,per lb,No,N/A,63,1.62,0,0,315,1.27
